"customer_id","orderid","purchasedatetime","transactiontotal","numberofitems","productcode","productcategory","cc_number"
"vxwsv0dhpjk8jb5f","c5pn2k3ncpn71ldv","2018-07-15 09:24:55","863.56","6","841270735","PR841","9757 7870 7117 4349"
"vxwsv0dhpjk8jb5f","n50f2uycwgznfxm4","2020-06-29 20:33:12","921.67","8","724084152","PR724","1144 8014 1746 5391"
"vxwsv0dhpjk8jb5f","xlhxd4jv0a8uwfvp","2022-05-20 11:12:58","523.77","5","726560959","PR726","9906 6729 1260 6309"
"vxwsv0dhpjk8jb5f","b5vg0aprabdk7ft9","2018-08-30 14:47:58","1511.0","4","738312842","PR738","7001 4819 8975 6438"
"vxwsv0dhpjk8jb5f","ektcwn3xmbpqpcbh","2022-12-31 23:13:02","1443.45","7","713539263","PR713","6981 1308 1801 6374"
"vxwsv0dhpjk8jb5f","rdxle4wr18sjyfas","2023-02-07 22:53:20","592.9","9","886213320","PR886","9627 8474 3921 3112"
"vxwsv0dhpjk8jb5f","wg3adffthj7doyom","2019-12-10 00:03:44","1902.41","8","767801192","PR767","3863 4640 1707 4728"
"7ppwt9swvlr4y00t","usv4d0vada1myx5p","2022-07-13 13:48:03","1190.18","10","816411384","PR816","8165 4927 2306 9463"
"7ppwt9swvlr4y00t","y4jl7l132ky80i1e","2022-08-07 10:27:00","1632.78","5","857193122","PR857","2119 5270 1757 7867"
"7ppwt9swvlr4y00t","wjyhzinkwq2rxo0z","2022-01-05 00:59:20","395.54","10","830497892","PR830","8619 6382 6068 5153"
"7ppwt9swvlr4y00t","2kzb3d8vzczq3l7k","2023-02-01 17:13:18","932.14","5","717661951","PR717","6729 1659 9477 9765"
"7ppwt9swvlr4y00t","pd0x418qiip4jzpo","2021-03-26 10:33:36","353.85","5","722862187","PR722","7210 9332 3890 8645"
"dtkx4z874yzq8hue","xa1jfsar0o0e6pha","2020-09-11 00:05:08","1186.69","10","780065350","PR780","9496 7940 1963 6843"
"dtkx4z874yzq8hue","cehhevbdxkll95nh","2020-06-19 02:12:33","342.79","11","775761939","PR775","8930 8861 9900 2938"
"dtkx4z874yzq8hue","u8gcdjhyko63fq5v","2019-04-09 03:11:24","962.74","6","850339214","PR850","3920 1710 3845 8346"
"a1tho42gbse9m8o9","g143gbtij4dzdih6","2022-09-29 05:16:30","915.11","15","732875001","PR732","6942 3550 1793 5174"
"a1tho42gbse9m8o9","uo3qz5stmzgkyx33","2020-03-15 02:41:09","946.45","3","824510262","PR824","5740 5553 6036 9711"
"a1tho42gbse9m8o9","uut426zbg6rpsofu","2022-06-15 10:27:16","1308.45","3","836902036","PR836","3058 9630 3019 1963"
"a1tho42gbse9m8o9","vkk8mpay688ydgdo","2018-04-09 22:57:55","1021.73","13","850270745","PR850","3312 6746 2334 6860"
"a1tho42gbse9m8o9","ay3w1bdlorus2p4b","2022-11-12 02:41:37","763.34","12","749965226","PR749","1230 6897 9611 3585"
"a1tho42gbse9m8o9","jytet4c8on3jrawu","2019-09-12 11:29:57","1487.32","8","752836101","PR752","9188 1711 1150 2683"
"95xhnm6nefklq4bl","3uvcw150chdd6k8t","2018-05-02 09:32:46","1076.67","1","880721098","PR880","2912 4839 8351 2866"
"95xhnm6nefklq4bl","hl6ljxmzz0m1gtc1","2022-02-08 19:06:57","954.07","14","754432313","PR754","6161 5797 8195 5589"
"95xhnm6nefklq4bl","el75sefbghivasz0","2020-06-06 08:30:00","668.28","13","838274493","PR838","1574 2340 9863 1369"
"bgu0ocbacx3e3n0w","b4o0kd19iub06yq5","2020-07-27 20:47:21","1101.95","3","781136501","PR781","5507 7961 4748 2585"
"bgu0ocbacx3e3n0w","erke3rlsfm8ia5uw","2022-02-05 10:52:04","708.94","11","745125495","PR745","4494 8917 5511 2381"
"bgu0ocbacx3e3n0w","bmcpzqirtkcb7esr","2019-09-18 09:14:04","505.03","15","835861218","PR835","4342 1381 3583 6756"
"zrsyv76aibd6zcxx","b0wrh4wimgmg3fpp","2021-08-28 05:43:37","1717.73","2","830629951","PR830","5241 2564 1488 7974"
"jhxh9aygst7jlfzr","ozkoz3rkzrnb2vzz","2019-05-29 03:08:14","835.8","14","801536359","PR801","6232 1497 3357 9009"
"jhxh9aygst7jlfzr","el0zjm7tnulhzuui","2019-12-11 14:08:50","1717.42","12","897130461","PR897","1005 7959 9765 7384"
"jhxh9aygst7jlfzr","lc43kp1k7d81eip3","2019-03-12 03:03:17","1201.82","5","846488447","PR846","4183 3033 2631 7752"
"jhxh9aygst7jlfzr","tblbtshro1zogv62","2018-06-06 22:02:22","1349.93","4","733947490","PR733","6194 3624 3593 7157"
"jhxh9aygst7jlfzr","h8av2hlbay5o0p4k","2022-09-04 13:35:07","924.11","10","756929643","PR756","3173 3525 2004 4697"
"jhxh9aygst7jlfzr","q6r4pvmvo2x89o8j","2022-06-11 11:42:18","1040.76","5","706391053","PR706","4641 8785 6268 4711"
"jhxh9aygst7jlfzr","6e0r0fwoatu8o8he","2021-11-09 17:26:58","1496.88","7","733181275","PR733","4637 8055 5696 3318"
"jhxh9aygst7jlfzr","kwclp8yt3pvyfjql","2019-11-04 14:35:37","1010.7","5","822074833","PR822","2976 3087 9296 7709"
"jhxh9aygst7jlfzr","9ssg6n2er1s6cg7g","2021-06-23 03:16:52","1301.63","6","849242008","PR849","1173 9914 3498 2143"
"wo5c2xotwxws1f2t","ou544dvx1n9jo8gs","2019-10-10 11:26:01","1248.82","13","817041700","PR817","4593 1992 3501 6615"
"wo5c2xotwxws1f2t","f40vpmunhgmm76yk","2022-03-14 00:16:57","1572.61","8","713904312","PR713","8416 6348 4315 3228"
"wo5c2xotwxws1f2t","5v7fdw7quqgrcoka","2020-02-17 10:18:07","1306.34","11","771217735","PR771","7015 7184 6177 7451"
"wo5c2xotwxws1f2t","crb7dph82twp83d7","2018-07-04 05:57:05","693.72","8","896797572","PR896","5283 5894 7648 8432"
"wo5c2xotwxws1f2t","h3ahal0z8m9ht3wd","2020-07-07 08:03:55","1007.67","5","745912633","PR745","9174 4109 2913 2491"
"jpf4xszjd6tph8vd","7g0j1ctds448e5p5","2020-12-24 18:06:55","756.5","11","870409949","PR870","3208 8923 9150 9692"
"jpf4xszjd6tph8vd","w5kbnf7c40jzda7t","2018-07-04 01:52:36","805.84","11","845913006","PR845","8029 3301 8477 6028"
"jpf4xszjd6tph8vd","970rigc67ralkbdv","2019-02-08 02:26:40","741.68","9","772304619","PR772","8589 7489 2533 1953"
"jpf4xszjd6tph8vd","jrszugnfwqv42n0a","2021-12-11 01:01:45","1021.2","11","803457894","PR803","9469 6272 2265 4878"
"jpf4xszjd6tph8vd","g61sjjnx7b776xcs","2020-11-12 17:05:30","1120.81","2","852850566","PR852","8148 5611 7222 5228"
"jpf4xszjd6tph8vd","unxlmzrez1vdyl66","2021-08-17 17:30:44","1080.99","10","830451046","PR830","6709 3827 9826 7479"
"jpf4xszjd6tph8vd","4amrocqaste4mlm1","2021-06-04 21:49:50","739.45","1","837208023","PR837","4373 7232 3519 4758"
"jpf4xszjd6tph8vd","l17fi55r1g5gusdy","2019-12-08 05:37:39","1115.21","2","849088010","PR849","1330 3405 6372 9941"
"zf32rzl7esb6r4pc","vgqu91gm5tuoqdnc","2022-11-22 11:34:56","738.84","10","806072906","PR806","3791 9557 5058 5357"
"zf32rzl7esb6r4pc","3gvsqgpniqiz97fy","2020-05-30 15:15:49","414.8","13","881922489","PR881","1126 5109 1516 7321"
"zf32rzl7esb6r4pc","8trr56aagz55qhdz","2019-06-09 17:17:40","1077.65","10","853046564","PR853","1743 2163 4860 6377"
"zf32rzl7esb6r4pc","ej4x5rb8dbfbtdd6","2021-02-09 04:38:46","398.07","6","749387931","PR749","8249 7704 9858 5321"
"zf32rzl7esb6r4pc","grhmf24minnlmpjk","2022-07-03 16:28:20","1510.12","7","866402430","PR866","2203 3774 6570 2239"
"zf32rzl7esb6r4pc","fzmn1ett261i651u","2018-08-21 01:53:17","651.62","5","809876578","PR809","5280 5666 6579 4855"
"zf32rzl7esb6r4pc","5lj2rggytgdw5ar0","2020-05-31 22:57:35","663.37","6","837777767","PR837","7965 3321 5528 8137"
"zf32rzl7esb6r4pc","l5q0kxbo0zi53cy7","2022-11-13 09:58:47","984.11","3","879116168","PR879","7228 8482 7257 8377"
"zf32rzl7esb6r4pc","e7vxs6fvp0ea3itr","2020-03-24 17:16:12","1723.71","10","702588493","PR702","6986 8485 4711 3836"
"zf32rzl7esb6r4pc","tzr4pxsj9wciot9y","2022-03-14 12:00:55","837.08","13","751254161","PR751","3841 6743 7976 6872"
"x2i1004xl3wwpw7o","57rhehh8l2pq3d52","2022-02-22 16:15:26","1217.13","1","752972442","PR752","2918 7136 8731 9031"
"x2i1004xl3wwpw7o","7p35bxqld5y32y38","2022-10-21 02:40:56","1173.39","7","811767037","PR811","2626 4639 4124 3314"
"ymxs1vrdikxfp10y","xfg1ii0cufdrxqow","2020-01-27 05:06:43","989.48","12","812977898","PR812","2964 2371 6487 1031"
"ymxs1vrdikxfp10y","a5vpnyy663q56foy","2018-10-18 07:16:21","1650.31","9","837690181","PR837","7963 1912 2614 2852"
"ymxs1vrdikxfp10y","07kvmph75hbtiugw","2021-11-26 17:53:09","1120.29","12","726358392","PR726","7795 3791 6475 6282"
"ymxs1vrdikxfp10y","yyb9qv3k1tdza8ct","2020-11-22 19:39:39","1167.13","1","890471854","PR890","5375 9350 9687 6784"
"ymxs1vrdikxfp10y","bx3wn8zvjrgr5nn5","2019-10-08 02:08:12","833.36","7","743953984","PR743","7402 9001 2698 7381"
"ymxs1vrdikxfp10y","b46aev9i02o35yvx","2020-08-11 00:13:20","691.59","14","849865862","PR849","6033 3571 2545 9156"
"ymxs1vrdikxfp10y","19tpxen2yn1b7irv","2022-04-10 05:37:36","1559.65","11","850317376","PR850","4381 8355 1009 6227"
"y1dqyn1wmmstcxwc","m4r2axq7fzeea3ac","2018-08-13 12:57:00","1192.85","4","866877197","PR866","2152 5763 8833 1507"
"y1dqyn1wmmstcxwc","7r6ey47nnxq8aj0x","2022-08-05 16:16:07","1441.27","6","802205274","PR802","7845 7401 4221 9463"
"svtbm6hw1xwpaj5h","kwa67kboe7lsrqts","2018-05-31 15:23:23","594.24","14","819582052","PR819","8675 6905 9515 9060"
"svtbm6hw1xwpaj5h","qp0qwh86nnbkovvj","2020-09-04 01:13:05","1188.9","5","784394295","PR784","4993 6825 8904 6355"
"svtbm6hw1xwpaj5h","8tmgy0bzoswu49dx","2019-01-05 14:31:33","1366.31","10","822823892","PR822","2260 1600 1538 5257"
"svtbm6hw1xwpaj5h","h2zcojb15edemsyl","2020-03-08 10:23:15","1694.85","15","888298705","PR888","9963 2723 2069 1095"
"svtbm6hw1xwpaj5h","uqg57tszau9qm7y9","2018-12-17 06:43:18","806.26","2","788236623","PR788","6276 5024 9217 9546"
"svtbm6hw1xwpaj5h","8vhrkam1l34vuki6","2020-10-13 21:39:01","727.07","5","875465132","PR875","4922 9228 5544 1515"
"94kesnpguvpjox15","rv7xk1ni4k05xfpf","2021-08-24 01:25:14","1135.72","13","787601577","PR787","5040 7717 3880 6544"
"94kesnpguvpjox15","wtkb70xeefkzltle","2018-08-22 17:45:54","1182.08","3","860164140","PR860","5694 5912 5112 7279"
"pciizf377fmz20eh","87qfac621soq3eil","2022-09-02 21:45:27","1182.71","3","759224530","PR759","4410 4848 8089 3828"
"pciizf377fmz20eh","wmsz2rlff24t3b2a","2021-10-02 07:30:40","809.2","10","877213985","PR877","1478 3637 2532 1541"
"pciizf377fmz20eh","56aifty3g61qsp7e","2021-06-28 13:25:12","590.3","3","880515455","PR880","7706 6175 7351 1802"
"pciizf377fmz20eh","0efsev978ueeyowg","2021-11-19 23:08:12","1398.29","3","822879748","PR822","4878 2903 6539 6463"
"pciizf377fmz20eh","o9t9pk8ofj1qnxxe","2021-01-03 20:20:07","1325.4","15","760284699","PR760","2594 7612 9392 5073"
"pciizf377fmz20eh","ucidlm5vajgj21wz","2022-10-22 06:26:59","1685.78","11","831265883","PR831","6042 3497 3945 7695"
"pciizf377fmz20eh","jie0ox3wjotupi44","2021-12-02 15:04:00","823.68","12","790447322","PR790","7224 4276 7615 1173"
"pciizf377fmz20eh","y75giv62f02lmy7j","2018-05-30 08:59:13","729.9","11","892685681","PR892","2658 5448 2473 8427"
"pciizf377fmz20eh","kcbgl89imfwtfzsf","2020-05-01 01:17:26","1600.96","13","823740985","PR823","9131 5775 2901 1739"
"pciizf377fmz20eh","5xkhr9f01h8d5p83","2020-07-15 21:18:24","1865.0","2","809365903","PR809","9901 9359 7054 2155"
"29gdzot437nq6wwt","6ptycx65dh2tzs54","2021-12-14 10:07:07","750.0","8","709745022","PR709","5344 7402 4068 6949"
"pi0lpjv131ytr81p","j00i16uin3wvuaxs","2021-08-14 13:20:02","952.36","3","810807729","PR810","4987 1844 1456 8168"
"pi0lpjv131ytr81p","e34fepotfov29gda","2022-11-05 02:31:21","845.33","4","855875849","PR855","1618 6875 1843 5420"
"pi0lpjv131ytr81p","gzoz145hz9oog7w2","2019-12-13 13:28:10","934.15","7","828424807","PR828","3219 8286 5994 5705"
"pi0lpjv131ytr81p","a0bmh8k3xl3t4egt","2022-08-26 02:01:24","810.15","1","889856923","PR889","7375 8074 3095 1551"
"pi0lpjv131ytr81p","d0vlfleaq3vjj20s","2020-11-16 00:43:55","1447.23","14","888410882","PR888","7745 9346 9749 7313"
"1c7r38vk0dbxkt0r","fjc1cc92333pe7t2","2021-05-23 06:08:46","1490.92","5","876179263","PR876","4588 4040 9479 5536"
"1c7r38vk0dbxkt0r","w0yjrj9kopebij3p","2023-01-01 22:37:00","1807.41","12","829065708","PR829","8413 4458 5945 3582"
"1c7r38vk0dbxkt0r","axwt74mwcy4qsr6h","2020-09-02 20:53:31","1781.53","4","804442950","PR804","8317 3605 4173 8454"
"1c7r38vk0dbxkt0r","yedom6es3qekwudl","2021-12-19 02:59:48","777.7","13","707072147","PR707","5429 1594 3144 7170"
"1c7r38vk0dbxkt0r","tgze80syq8tugn1i","2021-07-17 08:24:49","1446.21","11","895970143","PR895","5372 6622 6866 6647"
"1c7r38vk0dbxkt0r","lkgksiujyb2av402","2020-06-05 14:31:35","1174.91","12","724788919","PR724","3615 5910 3246 4652"
"1c7r38vk0dbxkt0r","lvszodt5j2ou1qmh","2018-11-08 06:50:18","1162.16","12","891979920","PR891","4849 5383 7229 9700"
"mip0vi1orwh4nx4q","lueyi4t5yzey1voh","2019-10-06 19:22:29","638.45","3","777686647","PR777","1123 4046 5281 6751"
"mip0vi1orwh4nx4q","aiayigdbk9f7f5ct","2019-06-30 21:02:44","1324.01","12","770928819","PR770","1252 5763 4763 9587"
"mip0vi1orwh4nx4q","g3hsafk509hc0bon","2018-11-12 05:16:49","1505.96","14","777332578","PR777","3991 3865 1104 2300"
"mip0vi1orwh4nx4q","de7rdm59e8wp2omb","2020-01-15 09:21:40","1203.01","5","843507600","PR843","1788 1615 9591 8389"
"mip0vi1orwh4nx4q","zkkje0au0ohoz0fe","2020-11-06 14:46:50","1115.43","8","855684513","PR855","6496 5433 6235 8856"
"psi9nft8oaalz22z","mlz83t0snzv8ur65","2020-12-05 02:28:10","848.73","13","880357430","PR880","9220 9293 9001 5761"
"psi9nft8oaalz22z","7kj664gw1eh5hy5u","2022-09-16 03:37:30","1047.87","6","807522478","PR807","4587 7897 9481 7295"
"psi9nft8oaalz22z","61busgjb8zorujz2","2022-04-07 22:44:29","863.86","2","861750770","PR861","2021 7188 7843 5546"
"cd1z6yfp3ecuifhv","0qv440dmxe64jop7","2021-02-22 07:59:45","1571.46","5","778225186","PR778","2577 3360 2248 9308"
"cd1z6yfp3ecuifhv","yb8ouozup7fg8n0u","2022-09-01 11:37:31","1889.14","7","846766802","PR846","7985 4549 4209 3052"
"cd1z6yfp3ecuifhv","nlkyvnoedkm9zqmo","2021-05-28 23:38:33","528.93","4","782682806","PR782","4414 4436 2891 9217"
"cd1z6yfp3ecuifhv","p9b465r8ty2iyihy","2019-09-23 23:51:30","930.47","8","810828171","PR810","2973 4103 4053 2260"
"cd1z6yfp3ecuifhv","1djguimurxtsat2k","2020-02-23 01:54:44","879.55","13","834978216","PR834","2563 8886 1109 2582"
"cd1z6yfp3ecuifhv","9yyjjqdgymi4sggu","2022-03-21 08:09:19","705.11","13","845974598","PR845","3482 8142 3660 5213"
"cd1z6yfp3ecuifhv","uos8bsmr1r37wtfy","2021-01-19 07:05:29","619.39","2","777957266","PR777","5881 1026 2283 9149"
"cd1z6yfp3ecuifhv","p1k2meuytd875e80","2021-08-09 04:21:20","844.07","14","767463915","PR767","3615 8260 2105 4622"
"cd1z6yfp3ecuifhv","b6mn1y5q3tcvflee","2020-06-08 22:36:00","594.34","14","808462722","PR808","9696 3655 9895 1042"
"jpxq0285eq7tp7fs","s21ml26puhi9st8p","2021-10-30 09:16:20","1056.08","2","714813697","PR714","3830 8489 8918 9192"
"jpxq0285eq7tp7fs","7mpnqggbl2pfjg5l","2022-06-24 03:26:02","1383.47","1","779059244","PR779","4716 8763 9567 1301"
"jpxq0285eq7tp7fs","0d384gpp3gkm2glq","2022-01-24 10:28:21","977.34","2","883713724","PR883","5259 9050 8210 8210"
"jpxq0285eq7tp7fs","x0py6skxwmzikkyu","2019-04-04 12:37:38","1304.04","3","705894060","PR705","3899 2613 7535 1015"
"jpxq0285eq7tp7fs","g1xt60vf4i9cy0pi","2018-07-14 18:22:23","836.05","15","763637049","PR763","8682 4520 5782 4792"
"jpxq0285eq7tp7fs","1u08bdv87o03btk3","2021-01-22 09:36:36","540.97","10","724759055","PR724","9511 2427 1661 5472"
"jpxq0285eq7tp7fs","syl8xllse3on0epm","2022-10-10 20:33:32","1041.7","6","754328742","PR754","3027 5356 9003 6325"
"jpxq0285eq7tp7fs","58dhnj46pnhewkwg","2021-09-12 13:57:43","1100.25","9","891529897","PR891","6013 1413 8121 2859"
"jpxq0285eq7tp7fs","aindsnbk9f3z6pfl","2021-09-28 23:26:02","1096.62","14","758521705","PR758","6453 7490 1026 4771"
"jpxq0285eq7tp7fs","j5t88azhldxsm3g9","2020-08-28 07:34:19","644.03","14","758949740","PR758","6621 2993 9838 3053"
"70aewaakznjrapvt","1trwqzg70408htrt","2020-06-12 00:37:21","850.81","5","824488008","PR824","6967 7617 7260 2217"
"70aewaakznjrapvt","dvymdf4bpnsy1yos","2018-04-12 22:18:35","500.5","4","798395489","PR798","8678 9362 6856 5793"
"70aewaakznjrapvt","aoilhmvanwpbftlf","2022-12-30 22:26:09","1378.09","11","810241394","PR810","7001 3591 9724 3281"
"70aewaakznjrapvt","tuiolfve9c3yhiny","2022-07-26 21:55:04","832.45","14","770287510","PR770","3272 9775 8808 8373"
"ber7p7ion8m8p462","0xlvbaae7rp6reyz","2020-09-04 22:52:21","1459.6","10","719134615","PR719","9018 8948 6405 9725"
"ber7p7ion8m8p462","0s23egardmuucgow","2022-03-11 03:31:36","954.94","15","766895515","PR766","4718 5458 7129 8161"
"ber7p7ion8m8p462","ud6k90e5of4dgpm0","2022-09-29 20:07:54","1141.2","6","848934806","PR848","3964 2061 5042 4935"
"i7ao2n3wvvj9ex3t","o2dfbcihxhj6ax7u","2020-04-25 14:11:56","576.77","11","723854457","PR723","7928 4990 9347 4074"
"i7ao2n3wvvj9ex3t","csg3zpkpbrp4kvdp","2021-11-15 01:10:03","1908.12","12","719421251","PR719","1094 7026 4875 6225"
"i7ao2n3wvvj9ex3t","ly04gkmmjrp2t353","2021-04-04 18:19:55","1010.73","12","877216194","PR877","5595 8801 1351 4316"
"i7ao2n3wvvj9ex3t","56if1fvcvfuvvhew","2021-08-21 09:50:53","1261.62","15","826291946","PR826","6511 7365 5323 3592"
"i7ao2n3wvvj9ex3t","okxyvidg3azzimun","2022-05-23 00:42:03","1202.71","7","821673272","PR821","9788 5167 3076 5504"
"i7ao2n3wvvj9ex3t","byzmwiih0bxphaij","2022-07-04 09:58:03","996.79","2","740126609","PR740","1167 7036 7690 5346"
"i7ao2n3wvvj9ex3t","n4vllukd2fjcph4a","2020-11-13 20:54:56","1432.46","2","816768940","PR816","6283 8558 3419 1412"
"i7ao2n3wvvj9ex3t","o740e2vzfevhm5o8","2018-09-23 05:26:12","735.87","2","735552055","PR735","3659 5507 5847 6140"
"i7ao2n3wvvj9ex3t","idfk7nck5h5hi3qi","2020-12-09 16:33:10","1826.72","13","850230788","PR850","9111 8428 6050 1237"
"i7ao2n3wvvj9ex3t","7gs557ni77w8dku5","2019-08-15 03:33:57","328.56","14","803164923","PR803","3635 3465 1931 6552"
"qz0wm88te63acn4o","49i0ptrum1dvw1l9","2021-05-03 21:52:07","1101.06","9","895315496","PR895","1108 5322 2943 4290"
"qz0wm88te63acn4o","7rxytkia0ad7vizk","2022-01-31 23:22:20","1075.76","15","822204377","PR822","9017 3218 8512 3375"
"qz0wm88te63acn4o","ahhqqmg0ulngitgt","2020-11-12 05:39:37","1717.33","7","715998875","PR715","5042 9928 3439 6798"
"qz0wm88te63acn4o","0qo6ppgwp6l7x2dz","2021-09-26 12:58:30","1172.4","8","808469444","PR808","2194 8749 9277 2740"
"qz0wm88te63acn4o","35cqni2yfnfcg8ti","2020-12-25 09:08:57","1319.03","1","890204231","PR890","4739 9520 2514 8449"
"yqg76yrf4dl5i3e9","taarwziug5raizag","2022-02-06 01:17:05","667.17","8","788981934","PR788","2101 2509 8310 6342"
"yqg76yrf4dl5i3e9","il8nuaxvjfoshfmo","2020-04-12 03:23:03","1096.13","8","763116473","PR763","5459 9300 5210 3827"
"yqg76yrf4dl5i3e9","53rerg8njrtgtbsw","2020-07-18 21:42:51","1664.31","7","831122078","PR831","1799 1254 6229 3130"
"yqg76yrf4dl5i3e9","ou9vapeggssx0ph6","2018-06-19 08:15:12","1491.77","12","868587046","PR868","5609 6541 5346 6635"
"yqg76yrf4dl5i3e9","2exc408yu34buj40","2019-05-14 16:25:40","879.46","13","755944859","PR755","8816 7036 4753 9475"
"yqg76yrf4dl5i3e9","ky63q0daryloot50","2020-11-01 11:38:27","1796.64","2","771928177","PR771","4327 3302 6906 2109"
"yqg76yrf4dl5i3e9","5hj67aasdfdfufl2","2018-10-28 23:59:40","1559.41","15","855705477","PR855","6097 8858 9777 8722"
"9b36fyp4kjhf5nv5","n2rgwr8f3csnr0bs","2021-01-09 00:46:29","968.65","7","759861311","PR759","1555 7234 6293 1909"
"9b36fyp4kjhf5nv5","xtz1afp7ulwy526z","2022-03-18 00:07:57","1371.2","1","785940627","PR785","1299 6141 1324 7640"
"9b36fyp4kjhf5nv5","2nv9krp0y67zypyb","2021-04-01 20:52:54","1161.69","5","735492837","PR735","6931 7054 5409 4122"
"9b36fyp4kjhf5nv5","b0zifqryhp2eottn","2023-02-25 14:52:58","838.46","8","874620799","PR874","1961 5464 7407 4765"
"1jriaxxy2jaqfm29","3efaua0jtzqw5fzg","2019-02-13 03:01:58","1392.98","7","844185802","PR844","3620 4062 4531 2795"
"1jriaxxy2jaqfm29","kytwkwsqe5szt3nn","2021-12-01 15:58:43","640.98","3","700401542","PR700","1223 7138 9600 3394"
"1jriaxxy2jaqfm29","91bz8edgiglj0y04","2019-05-15 22:39:05","1128.36","15","886943173","PR886","9482 5458 4403 4575"
"1jriaxxy2jaqfm29","3vije06mz45aufnj","2018-10-03 01:19:03","1606.88","5","812746133","PR812","3212 9189 7377 6133"
"1jriaxxy2jaqfm29","svkrapcmss4wcisd","2022-02-04 09:58:54","1301.27","15","740894903","PR740","1208 5733 7070 9510"
"1jriaxxy2jaqfm29","zxi42wy8arkx3xot","2021-02-28 17:31:37","1314.18","8","840303298","PR840","3344 4094 4117 8662"
"1jriaxxy2jaqfm29","3l728dje4r5bfwqe","2018-10-21 02:55:01","918.81","2","751894669","PR751","9300 4698 7208 3112"
"1jriaxxy2jaqfm29","umk00zjkf7d0s5lr","2021-05-14 08:14:37","730.24","8","721134223","PR721","8398 2132 2029 7165"
"1jriaxxy2jaqfm29","5dwbxs69s3djytec","2018-05-11 21:17:51","987.18","11","889262670","PR889","4044 7073 1651 1796"
"si9x3b7rwyxz3p0r","i6pnjzodvd0g00cz","2020-05-03 11:21:04","680.53","5","884407696","PR884","7898 5424 1850 3841"
"si9x3b7rwyxz3p0r","c6iz50m5pxbx10xf","2021-01-19 13:19:50","1136.23","13","795879669","PR795","8159 8374 1086 4685"
"si9x3b7rwyxz3p0r","ar33hyeryxoajigx","2021-01-28 23:42:30","1227.7","12","726446887","PR726","3780 7368 7689 4306"
"si9x3b7rwyxz3p0r","mu50zcfh121n1oqw","2021-01-14 19:34:45","1031.34","13","811652930","PR811","3890 8994 1926 1394"
"btpn5qrxkvyzmt6f","ei951mpreiui51kh","2022-05-31 08:44:55","472.87","14","727382986","PR727","2578 1641 5283 5829"
"btpn5qrxkvyzmt6f","ycpxlupdd4uqhd7e","2020-06-29 00:35:13","1061.09","12","700490447","PR700","8257 4504 4058 3585"
"btpn5qrxkvyzmt6f","zdth6cptoxzrzc1c","2021-01-20 02:05:21","384.96","10","899005394","PR899","1179 7707 7066 4686"
"btpn5qrxkvyzmt6f","t1i42kccue7hc19p","2018-10-12 11:12:16","1406.34","10","899622695","PR899","9570 7476 7496 2715"
"btpn5qrxkvyzmt6f","qp260dtg5at9jigl","2021-06-13 22:01:59","1147.47","9","858498391","PR858","5778 8688 3391 4184"
"gx6hcl2cx1pxulvp","z33nc6rg4ajkm0kq","2019-03-21 17:30:10","1051.55","2","751830104","PR751","6358 9702 2558 1277"
"9yx9ujl9mwrlg0xk","j5jeidh1t7dldqwb","2022-09-11 15:38:23","542.51","10","841061030","PR841","5001 7898 8312 4250"
"9yx9ujl9mwrlg0xk","w4gwld3784fyx5gc","2020-07-27 11:56:41","1628.53","12","847140169","PR847","9754 9071 9660 7869"
"9yx9ujl9mwrlg0xk","equbb1ojvz6kgy3e","2020-09-26 22:53:50","698.5","4","892638724","PR892","4905 9715 6511 2043"
"9yx9ujl9mwrlg0xk","knzqffi1y4542d0a","2019-11-29 00:16:12","896.05","5","735200646","PR735","3466 3176 9399 9607"
"9yx9ujl9mwrlg0xk","jl1wjp8t1rzzk7ib","2020-06-03 23:12:44","1349.22","5","735428897","PR735","4274 5666 3431 5078"
"9yx9ujl9mwrlg0xk","v028gqr7r4rykglu","2018-08-20 00:18:59","1359.27","4","866045941","PR866","6088 7317 6675 5093"
"9yx9ujl9mwrlg0xk","9kelbfya56bwgv2h","2020-02-07 21:43:25","648.78","1","847488626","PR847","4810 1023 7197 2256"
"9yx9ujl9mwrlg0xk","7mte917hywr1jaym","2019-07-21 05:35:58","959.64","4","758021053","PR758","3454 5510 3215 4882"
"gq7kj46717tt1akz","0hgson792wl61vlw","2022-03-25 06:06:17","732.7","6","775950257","PR775","9439 4075 3714 8209"
"gq7kj46717tt1akz","w9rt85g8fraxsgkc","2021-10-01 20:27:31","1364.46","1","890219081","PR890","3091 3077 8147 5462"
"gq7kj46717tt1akz","0immk4wb1js18ont","2020-12-09 01:39:34","813.32","1","849204448","PR849","4623 8288 4518 1294"
"gq7kj46717tt1akz","7baevptjgw2sfjfs","2019-09-03 23:36:34","452.3","2","879580587","PR879","5916 3447 1483 4098"
"gq7kj46717tt1akz","y09ctjstfvwczojz","2022-12-11 07:10:19","1084.75","15","785258447","PR785","9048 4652 6476 8519"
"gq7kj46717tt1akz","a9o3d4imdhlyagwj","2018-05-26 02:59:47","804.59","9","796441791","PR796","3072 4801 9041 8957"
"gq7kj46717tt1akz","p4qh2j4ia54ao90f","2018-10-25 04:41:39","968.09","2","812737569","PR812","9261 3873 2892 3217"
"gq7kj46717tt1akz","0z4eq5wp0abdhst6","2018-12-26 15:30:02","1937.3","11","802650248","PR802","5385 2654 8657 5392"
