"customer_id","gender","name_prefix","name_first","name_last","email","employment","address","city","county","state","postal_code","birth_dt","is_deleted","job_type","account_type","phone_number","ssn","allergies","blood_type","last_ipaddress"
"u5bhtxpp5wmzmjsm","F","Ms.","Jessica","Kennedy","jessicakennedy@sullivanplc.com","Sullivan PLC","833 Stewart Wells Rd","Boqueron","CABO ROJO","PR","99126","2004-08-22",0,"Occupational hygienist","DNC","790.662.6762","127-56-9364","T37.0X5A Adverse effect of sulfonamides  initial encounter","A+","170.135.34.210"
"96nxjndhg5cs4rvv","F","Dr.","Debra","Cantrell","long_debra@garzaplc.org","Garza PLC","7491 Malone Field Route","Orofino","CLEARWATER","ID","52201","2016-07-22",0,"Quantity surveyor","Active","412-143-5273x6047","157-17-3195","T37.1X5S Adverse effect of anthelminthics  sequela","AB-","10.48.9.247"
"i68yotkocmfp974c","M","Mr.","Jared","Greene","jgreene@greenandsons.com","Green and Sons","4358 Wallace Lodge Street","Vaughnsville","PUTNAM","OH","09428","2005-06-24",0,"Animal nutritionist","Active","(359)494-4208","852-17-7927","T36.8X5A Adverse effect of other systemic antibiotics  initial encounter","B+","172.18.201.123"
"5nwltnj8srjyof79","F","Mrs.","Karen","Bernard","from_karen@garciamartinez.com","Garcia-Martinez","6588 Chelsea Haven Road","East Windsor Hill","HARTFORD","CT","52266","1983-10-19",1,"Chemist analytical","DNC","5566077358","508-10-7183","L20.0 Besnier's prurigo","O-","190.70.124.57"
"80r0vqwtxhwrwj4z","F","Dr.","Michelle","Lopez","mlopez898@thomasllc.com","Thomas LLC","6852 Mendez Crest Alley","Perry","SHIAWASSEE","MI","91726","1991-06-19",0,"Product manager","Active","425.737.3027x79598","373-23-2818","T37.3X5S Adverse effect of other antiprotozoal drugs  sequela","B-","192.168.164.18"
"1to7zlqr49162t2e","F","Dr.","Amanda","Mclaughlin","amclaughlin@foxgroup.com","Fox Group","599 Woods Fords Rd","Vergennes","ADDISON","VT","00787","1978-11-01",0,"Field seismologist","Active","+1-356-199-9271x1404","708-20-4918","T36.5X5S Adverse effect of aminoglycosides  sequela","O-","192.168.65.212"
"bqo3s6m1e2kz08j3","F","Dr.","Madison","Crawford","mcrawford623@kruegerplc.com","Krueger PLC","8659 Jennifer Manor Drive","Allgood","BLOUNT","AL","72175-2707","1997-06-10",0,"Pharmacist hospital","Active","001-969-127-1655x6733","129-65-7743","J45.30 Mild persistent asthma  uncomplicated","AB+","90.110.48.85"
"trmu3bk7zu13i19f","F","Mrs.","Lisa","Roy","lroy@woodpittman.com","Wood-Pittman","9145 Kimberly Mountains St","Harrisburg","DAUPHIN","PA","18453","1986-09-03",0,"Pharmacologist","Active","+1-357-123-6273x595","114-38-5164","T36.0X5S Adverse effect of penicillins  sequela","A+","192.168.242.234"
"m0pd6ow5s5f4w0ay","F","Ms.","Mariah","Peterson","mpeterson145@phillipsllc.com","Phillips LLC","1712 Christopher Greens Circle","Amherst","LORAIN","OH","02664-4644","1965-08-26",0,"Radiation protection practitioner","Active","7407175880","589-26-2550","T36.6X5S Adverse effect of rifampicins  sequela","B-","1.82.56.6"
"nfqgtbb2qgps65tn","F","Dr.","Robin","Harris","rharris@smithlopez.biz","Smith-Lopez","2543 Courtney Falls Court","Saint Joe","DE KALB","IN","31792","1983-02-19",1,"Sound technician broadcasting/film/video","Active","001-857-426-5184x379","456-62-1742","T37.4X5S Adverse effect of anthelminthics  sequela","O-","11.33.53.8"
"1s2g6p8zyphmqv9y","M","Mr.","Robert","Chang","rchang726@clarkrichardson.com","Clark-Richardson","9607 Collins Flats Road","Joplin","JASPER","MO","02553-1114","1997-04-24",0,"Quarry manager","Active","549-746-0237","697-82-6476","R06.2 Wheezing","B-","172.28.247.33"
"jpsi5pqjbpv48rkw","M","Mr.","Paul","James","pjames885@fuentessnyder.com","Fuentes-Snyder","8511 Ashley Plaza Circle","Long Beach","LOS ANGELES","CA","52136","2012-10-04",0,"Lexicographer","Active","(010)630-6818x38681","329-63-9662","J45.30 Mild persistent asthma  uncomplicated","A+","10.12.76.165"
"wuv6uc6z5w5gko01","M","Mr.","Timothy","Garcia","tgarcia411@mercerschwartzandlynch.biz","Mercer Schwartz and Lynch","9875 Heather Mill Alley","De Valls Bluff","PRAIRIE","AR","77021","1971-05-31",0,"Advertising copywriter","Closed","7202935666","413-95-1931","T36.0X5D Adverse effect of penicillins  subsequent encounter","B-","192.168.208.239"
"6trbm0u361lva3c7","F","Ms.","Sonya","Stanley","sstanley728@ayalarossandelliott.info","Ayala Ross and Elliott","5701 Santiago Mall Route","Grenville","UNION","NM","74369-3171","1968-06-03",0,"Clinical embryologist","Active","+1-558-695-3025","192-89-5071","J45.901 Unspecified asthma with (acute) exacerbation","O-","10.231.185.135"
"amdfmjfqfw60xpvu","M","Mr.","Michael","Parker","meet_michael@lynchjohnsonandwood.com","Lynch Johnson and Wood","9034 Kirk Glens Place","Hinsdale","DUPAGE","IL","64481","1968-08-10",0,"Tax adviser","DNC","9046389835","109-13-9402","T36.3X5D Adverse effect of macrolides  subsequent encounter","B+","192.168.41.153"
"scgrou3bpmx0a9kh","F","Dr.","Robin","Moore","rmoore@mathisyoung.com","Mathis-Young","1873 Taylor Common Way","Anson","JONES","TX","76238","2016-07-02",0,"Engineer materials","Active","(420)025-3374x336","706-17-5715","T37.1X5D Adverse effect of antimycobacterial drugs  subsequent encounter","A-","192.168.24.84"
"iskeryxs741fans4","F","Mrs.","Madeline","Shelton","design_madeline@leltd.biz","Le Ltd","3140 Fleming Manors Circle","Port Barre","SAINT LANDRY","LA","97863","1968-07-25",1,"Educational psychologist","DNC","(052)249-3904","357-36-6228","T37.2X5A Adverse effect of antimalarials and drugs acting on other blood protozoa  initial encounter","B-","192.168.43.83"
"93x8d6cgjqydjowg","F","Ms.","Natasha","Trevino","ntrevino779@gardnerross.com","Gardner-Ross","8936 Stephanie Throughway Circle","Uniondale","NASSAU","NY","75868","2010-06-10",0,"Tourist information centre manager","Active","+1-889-668-0126x364","679-97-5901","L20.84 Intrinsic (allergic) eczema","A-","34.8.141.182"
"f14quosbdstsfxji","F","Miss","Lindsey","Smith","lsmith@gamblematthewsandpatton.com","Gamble Matthews and Patton","8896 Davis Extension Crescent","Masury","TRUMBULL","OH","24267-8062","1999-04-28",0,"Engineer agricultural","Active","366-648-2410x787","985-71-9496","J45.21 Mild intermittent asthma with (acute) exacerbation","B+","166.87.67.44"
"xnc1cfrdjzyy8tpx","F","Dr.","Allison","Richmond","arichmond207@boydplc.net","Boyd PLC","1327 Daniel Mills Court","Largo","PINELLAS","FL","94385","2003-10-16",1,"Sound technician broadcasting/film/video","Active","861.092.1562","275-51-5138","T36.3X5D Adverse effect of macrolides  subsequent encounter","O-","172.31.35.88"
"j7cxf5hxh0q7mrgf","F","Ms.","Sharon","Brandt","woman_sharon@wallaceschneider.biz","Wallace-Schneider","3807 Lopez Brooks Street","Phillips","FRANKLIN","ME","22335","2003-10-25",0,"Fish farm manager","Active","001-037-776-1863x4047","915-90-5292","L20.82 Flexural eczema","B+","168.99.249.187"
"gytw9wf9o82g1cmj","F","Mrs.","Kathryn","Hawkins","khawkins547@rogersplc.com","Rogers PLC","1325 White Parks Frontage road","Hastings","SAINT JOHNS","FL","46453","1997-11-23",1,"Engineering geologist","Active","001-871-959-9597x481","520-74-4529","J30.5 Allergic rhinitis due to food","O+","10.105.72.57"
"wororhbwwr23b73n","F","Mrs.","Deborah","Schmitt","dschmitt349@spencerwilliams.com","Spencer-Williams","3060 Alexander Unions St","Saint Anthony","FREMONT","ID","72897-6585","1967-09-18",0,"Magazine journalist","Active","+1-716-241-8477x31897","203-79-7322","J45.902 Unspecified asthma with status asthmaticus","AB-","23.197.168.145"
"23d6iuqq0efr2pfs","F","Mrs.","Veronica","Mathis","usually_veronica@lynchinc.info","Lynch Inc","2002 Christopher Villages Frontage road","Pittsburgh","ALLEGHENY","PA","90558","1998-04-29",0,"Gaffer","Active","068.581.0884x35126","967-11-8827","L50.0 Allergic urticaria","O+","172.25.53.207"
"g880rwldfdvemuhh","F","Mrs.","Diana","Freeman","dfreeman714@horneplc.com","Horne PLC","4801 Dominguez Vista Rd","Topeka","LAGRANGE","IN","62706","1976-01-21",0,"Geographical information systems officer","Active","+1-452-964-8497x6252","582-35-8200","T36.6X5A Adverse effect of rifampicins  initial encounter","A+","83.150.200.221"
"0e2sf4vdo5yjyiid","F","Mrs.","Melanie","Monroe","mmonroe@webbrogers.com","Webb-Rogers","2736 Bauer Viaduct Place","Washington","DISTRICT OF COLUMBIA","DC","60727","2015-01-25",0,"Hospital pharmacist","Active","(293)861-1253","111-36-8411","T36.8X5S Adverse effect of other systemic antibiotics  sequela","A+","98.241.62.44"
"ox9blnv7jel2ko2b","F","Ms.","Deanna","Erickson","derickson386@rodriguezjenkinsandlee.com","Rodriguez Jenkins and Lee","2232 Sherri Plaza Way","Ashland","ASHLAND","WI","55753","2016-11-27",1,"Engineer biomedical","Active","001-041-999-1695x350","479-5-7692","T36.7X5S Adverse effect of antifungal antibiotics  systemically used  sequela","O-","192.168.150.4"
"ytcj3oo8jjs413sn","F","Dr.","Deanna","Knapp","deannaknapp@bakerandsons.com","Baker and Sons","8937 Lawson Mountains Road","Hinckley","MILLARD","UT","52505","1997-04-12",0,"Geophysical data processor","Active","(107)424-7897","425-45-3462","T36.7X5A Adverse effect of antifungal antibiotics  systemically used  initial encounter","AB+","50.51.178.3"
"lfqaoz0j04so7c5p","M","Mr.","Keith","Watts","keithwatts@martinezbairdandgardner.net","Martinez Baird and Gardner","6995 Rose Grove St","Newport","ORLEANS","VT","78486","1975-03-31",0,"Purchasing manager","Active","972-592-8029","638-42-3077","J30.2 Other seasonal allergic rhinitis","A+","40.251.68.209"
"69pe8o7vtu4jeaji","M","Mr.","Jose","Frank","jfrank@mathewsloveandmarshall.com","Mathews Love and Marshall","8439 Michael Common Alley","Caguas","CAGUAS","PR","54660","2010-12-30",0,"Research officer political party","Active","248-080-3207x02937","678-6-2212","J45.52 Severe persistent asthma with status asthmaticus","B+","77.33.185.222"
"0x0q0uaic61zmpxi","M","Dr.","Ryan","Chatterjee","between_ryan@bryantcervantes.org","Bryant-Cervantes","2704 Bailey Tunnel Way","Cobleskill","SCHOHARIE","NY","26016","1988-01-01",0,"Audiological scientist","Remarket","(568)336-2106","456-69-9497","J45.991 Cough variant asthma","O-","149.104.195.212"
"ropyi3sbupb3e3vj","F","Mrs.","Tammy","Morris","black_tammy@kellercrawfordandbrown.com","Keller Crawford and Brown","9693 Juan Causeway Boulevard","Quail Valley","RIVERSIDE","CA","49032","1965-10-13",0,"Librarian academic","Active","+1-452-757-0765x1416","272-23-2362","T36.8X5A Adverse effect of other systemic antibiotics  initial encounter","B-","185.51.104.34"
"9tm44u86050fgaf6","F","Mrs.","Rhonda","Yoder","rhondayoder@boydltd.com","Boyd Ltd","4152 Bennett Fords Highway","New Berlinville","BERKS","PA","11043","1995-02-05",0,"Homeopath","Active","(776)868-8988x165","666-61-3148","L20.82 Flexural eczema","B+","192.168.243.239"
"b2ofoxznwr65b5rh","F","Mrs.","Regina","Morales","rmorales296@petersongroup.biz","Peterson Group","4668 Campos Fall Alley","Minot","WARD","ND","95343","2000-12-28",0,"Housing manager/officer","Active","503.028.3205x498","534-92-9399","J30.89 Other allergic rhinitis","O+","192.168.209.24"
"zymaymykyttc72kf","F","Mrs.","Heather","Walker","hwalker268@wadegroup.com","Wade Group","5750 Wheeler Run Road","Toa Baja","TOA BAJA","PR","04536","2014-05-15",0,"Government social research officer","Active","270-392-5434x33568","979-32-5443","T36.2X5D Adverse effect of chloramphenicol group  subsequent encounter","O+","172.16.188.170"
"rzc543hu5a5zm886","M","Mr.","Gerald","Roberts","set_gerald@josephbrown.com","Joseph-Brown","9706 Cody Ports Avenue","Menomonie","DUNN","WI","80898","2003-02-23",0,"Fitness centre manager","Active","(701)509-4392x5833","529-95-5999","T36.6X5A Adverse effect of rifampicins  initial encounter","AB+","168.131.14.151"
"nzmr641cc6dcxq1a","F","Mrs.","Sherri","Elliott","selliott@kellyinc.com","Kelly Inc","851 Edward Skyway Place","Fort Deposit","LOWNDES","AL","25405-3031","1993-12-27",0,"Chartered legal executive (England and Wales)","Active","369.251.4169x57649","115-43-9638","J45.30 Mild persistent asthma  uncomplicated","A-","138.217.193.4"
"zzrof0gu3d4sis9s","F","Dr.","Shannon","Larson","shannonlarson@garciaevansandrodriguez.biz","Garcia Evans and Rodriguez","7657 Martinez Club Highway","Knoxville","KNOX","TN","99150","2022-10-27",0,"Broadcast engineer","Active","612-520-6539x842","710-79-4062","T37.2X5S Adverse effect of antimalarials and drugs acting on other blood protozoa  sequela","A+","192.168.28.91"
"z5p4hz572ujdy2ws","M","Mr.","Ryan","Martin","ryanmartin@burtonortiz.net","Burton-Ortiz","6509 Martinez Burg Place","Askov","PINE","MN","89584","1982-11-19",0,"Teacher special educational needs","Closed","001-016-391-4368x067","166-65-4175","T36.4X5D Adverse effect of tetracyclines  subsequent encounter","O+","121.35.50.60"
"3kfxr5lkqpn2247u","F","Mrs.","Candice","Graham","cgraham@hendersonreynolds.com","Henderson-Reynolds","5124 Jones Neck Alley","Unalakleet","NOME","AK","75057","1970-01-12",1,"Facilities manager","Active","962.441.3725","962-70-5224","T36.7X5A Adverse effect of antifungal antibiotics  systemically used  initial encounter","AB-","135.126.134.209"
"xv1qha0sjjbt4cbz","F","Mrs.","Rachel","Robinson","rrobinson820@ramirezmoore.com","Ramirez-Moore","4214 Andrews Place Alley","Revere","CLARK","MO","80824","1983-06-26",0,"Associate Professor","Active","784.910.3380","971-85-2240","T36.2X5A Adverse effect of chloramphenicol group  initial encounter","O+","124.45.171.5"
"6i4obdtuvyix1m1h","F","Dr.","Katrina","Bolton","personal_katrina@drakeltd.com","Drake Ltd","2341 Romero Rapid Street","Riverton","CHEROKEE","KS","10067-9351","1993-01-29",0,"Retail manager","Active","001-806-776-4900x41992","145-12-6888","T37.2X5A Adverse effect of antimalarials and drugs acting on other blood protozoa  initial encounter","AB-","156.199.5.194"
"ag0lnsnc0ahnjhel","F","Miss","Catherine","Koyama","ckoyama332@bautistagonzalezandphillips.com","Bautista Gonzalez and Phillips","478 Bradley Field Close","Clarksville","MONTGOMERY","TN","90766-7184","1981-08-30",0,"Education officer environmental","Active","(421)612-2083","355-60-7625","L50.8 Other urticaria","AB-","180.134.173.120"
"k2e8ci6b0istkbvo","F","Dr.","Rebecca","Griffith","rgriffith@martinezmorseandfleming.info","Martinez Morse and Fleming","6916 Chelsea Courts Alley","Coffeyville","MONTGOMERY","KS","92926","1998-10-12",0,"Consulting civil engineer","Closed","763.150.7711","296-90-5676","L50.8 Other urticaria","AB-","171.96.178.6"
"cxo27mvvpxtvokn3","M","Mr.","Edward","Hancock","mouth_edward@richardandersen.com","Richard-Andersen","4530 Black Ridge Frontage road","Check","FLOYD","VA","39670","1968-03-18",0,"Scientist research (life sciences)","Closed","478.831.2972","253-77-9739","T37.0X5A Adverse effect of sulfonamides  initial encounter","O+","201.30.252.56"
"we8rlxi7rig8qw1h","M","Dr.","Michael","Parker","still_michael@waltongroup.net","Walton Group","6351 Morales Via Court","Lexa","PHILLIPS","AR","79652-2954","1984-05-08",0,"Designer textile","Closed","001-446-484-8668x3654","848-99-5431","T37.0X5D Adverse effect of sulfonamides  subsequent encounter","B+","192.168.156.234"
"rtw8x9sriv64ltev","F","Ms.","Stephanie","Irwin","sirwin@martinsmithandboone.com","Martin Smith and Boone","1953 Shaffer Common Byway","Harrisville","LEWIS","NY","54996","1970-07-30",0,"Airline pilot","Active","185.811.9489","921-55-3374","J45.991 Cough variant asthma","B+","103.191.143.8"
"7ln9kglga1qzcanh","F","Mrs.","Gabrielle","Hirano","gabriellehirano@goodmanandsons.com","Goodman and Sons","3104 Jacobs Groves Frontage road","Revere","BUCKS","PA","27484-1030","1980-06-23",0,"Chief Technology Officer","Active","001-160-657-2391","440-69-2773","T36.8X5D Adverse effect of other systemic antibiotics  subsequent encounter","A-","128.97.246.200"
"vbbaortjtligrex9","M","Mr.","Terry","Green","terrygreen@valdezmcbride.net","Valdez-Mcbride","2775 Dodson Lake Crescent","Newfoundland","WAYNE","PA","61738","1970-04-13",0,"Tourist information centre manager","Active","(025)801-3673","846-46-8293","J45.20 Mild intermittent asthma  uncomplicated","B-","10.64.97.252"
"x1fy6yf5k0wb12ek","F","Mrs.","Sandra","Luna","sandraluna@robertsondavis.com","Robertson-Davis","7161 Sanders Rest Alley","Seven Springs","WAYNE","NC","06130","1969-05-24",0,"Broadcast presenter","Remarket","358-756-5173","676-33-5842","T36.3X5S Adverse effect of macrolides  sequela","B-","172.26.193.195"
"pma2fscc33krpoqx","F","Miss","Lindsey","Hernandez","lindseyhernandez@berryinc.com","Berry Inc","9814 Abigail Vista Close","Guayama","GUAYAMA","PR","97385","1965-07-15",0,"Sales professional IT","Active","001-532-991-5695x0229","857-92-6136","L20.0 Besnier's prurigo","A-","77.68.210.213"
"mjhf914378r680sq","F","Mrs.","Toni","Brooks","tbrooks167@thompsonjames.com","Thompson-James","2981 Suarez Lodge Street","Pineville","BELL","KY","24942","1983-12-10",0,"Structural engineer","Active","(815)306-6375x89067","889-94-7673","T37.2X5S Adverse effect of antimalarials and drugs acting on other blood protozoa  sequela","A+","95.224.133.36"
"1lz5wym9ra8h5e6n","M","Dr.","Jared","Soto","jsoto@johnsonroblesandyoung.info","Johnson Robles and Young","8825 Willis Park Byway","Baldwinville","WORCESTER","MA","70665-2463","1990-12-02",0,"Scientist biomedical","DNC","001-002-878-2109","435-58-6107","T37.1X5S Adverse effect of anthelminthics  sequela","B-","80.150.39.162"
"2nteu9ve21dqmvjf","M","Mr.","Eric","Lee","elee@jimenezpollard.info","Jimenez-Pollard","1474 Christopher Prairie Crescent","Gwynn","MATHEWS","VA","28298","1975-08-04",1,"Teacher secondary school","Active","+1-528-334-8670x0413","113-20-3464","J45.50 Severe persistent asthma  uncomplicated","O-","29.161.197.28"
"uvz9a2fn4zoeov3e","F","Dr.","Amy","Huber","ahuber@jonesturnerandclements.com","Jones Turner and Clements","9453 Potter Freeway Lane","Hawaii National Park","HAWAII","HI","10090-7703","2019-01-06",0,"Insurance account manager","Remarket","995-829-0237","527-55-1871","T36.3X5D Adverse effect of macrolides  subsequent encounter","AB-","49.144.61.159"
"b98sg0lxylg03p5n","M","Dr.","Raymond","Cole","rcole@copelandlambandbrown.biz","Copeland Lamb and Brown","1399 Sophia Pines Boulevard","Spring Lake","OTTAWA","MI","82224-1900","1985-11-03",0,"Statistician","Closed","970-915-6107x7015","421-98-6711","T37.2X5A Adverse effect of antimalarials and drugs acting on other blood protozoa  initial encounter","B+","3.10.65.17"
"8i6quw0z0asfg5u8","F","Miss","Chloe","Davidson","chloedavidson@montoyahaleyandwright.com","Montoya Haley and Wright","1578 Silva Path Street","Galveston","GALVESTON","TX","00929","1996-07-10",0,"Trade union research officer","Active","450.296.5914x29648","451-30-6104","T36.0X5A Adverse effect of penicillins  initial encounter","B+","16.246.121.84"
"xat89v7nn1wv9ycs","F","Ms.","Misty","Kramer","mkramer793@mitchellsmith.net","Mitchell-Smith","500 Anthony Landing Alley","Mineral Springs","CLEARFIELD","PA","04442","2002-07-07",0,"Horticulturist commercial","Active","443-424-8078x1208","977-77-6592","T36.0X5A Adverse effect of penicillins  initial encounter","B+","192.168.36.169"
"xga4pmqi8l2z7vvs","F","Ms.","Robin","Goodwin","rgoodwin631@burnettdiaz.com","Burnett-Diaz","942 Christina Terrace Avenue","Ferrum","FRANKLIN","VA","78857","1999-08-19",0,"Health visitor","Remarket","+1-189-543-2566x84329","228-55-5589","T36.2X5S Adverse effect of chloramphenicol group  sequela","A-","10.198.242.127"
"w7xuvylfv6spjn0x","M","Dr.","Thomas","Castillo","thomascastillo@lewisandsons.com","Lewis and Sons","2693 Ho Ways Backroad","Mark","PUTNAM","IL","20318","1977-11-11",1,"Hydrogeologist","Closed","(431)630-5786","499-99-2129","J45.41 Moderate persistent asthma with (acute) exacerbation","A-","152.225.120.60"
"9v88lp6p20d5g14n","M","Mr.","Joseph","Kudo","josephkudo@sandersmoran.biz","Sanders-Moran","4619 Fisher Expressway Close","Estherville","EMMET","IA","45606-5289","2010-08-10",0,"Site engineer","Remarket","(084)412-1462x151","923-28-6648","T36.2X5A Adverse effect of chloramphenicol group  initial encounter","B-","172.24.206.129"
"pb56omipwndnn07o","M","Mr.","Andrew","Curry","piece_andrew@greeninc.com","Green Inc","1399 Trevor Forge Close","Ruth","LINCOLN","MS","12346","1967-10-18",0,"Insurance risk surveyor","Active","(973)585-3010","217-52-2792","J45.998 Other asthma","B+","172.29.227.213"
"a7po4sf5ynnqjzl2","M","Dr.","Jose","Crosby","jcrosby798@simpsonandsons.com","Simpson and Sons","5011 Kevin Pine Highway","Cumming","FORSYTH","GA","27381","1995-03-10",0,"Scientist marine","Active","+1-503-019-0037","915-80-1034","J45.41 Moderate persistent asthma with (acute) exacerbation","B-","192.168.134.249"
"1k511kup6jdmrggh","M","Mr.","John","Maisuradze","jmaisuradze380@butlercooperandclark.net","Butler Cooper and Clark","5074 Christopher Alley Backroad","Milwaukee","MILWAUKEE","WI","11979","1973-01-20",1,"Passenger transport manager","Active","756-227-7481x6681","946-50-7407","T36.5X5A Adverse effect of aminoglycosides  initial encounter","B-","10.212.56.85"
"xwqouyfrne10o5iz","F","Dr.","Anne","Cortez","annecortez@jonesplc.net","Jones PLC","2079 Brown Vista Road","Irons","LAKE","MI","14644-7060","2012-02-12",0,"Purchasing manager","Active","001-835-300-7021x9784","858-85-4646","T36.6X5S Adverse effect of rifampicins  sequela","A+","34.133.175.122"
"f299wukovqnvxtfs","F","Dr.","Kelly","Macias","kmacias@johnsonodonnellandmorris.com","Johnson Odonnell and Morris","574 Moore Port Route","New Rochelle","WESTCHESTER","NY","82484-2425","2008-07-08",1,"Psychotherapist dance movement","Active","001-485-814-7211x32268","570-37-6165","J45.991 Cough variant asthma","AB-","45.58.162.2"
"roi350uvovablkzy","M","Mr.","Eric","Rivera","erivera916@lewisnguyenandweaver.com","Lewis Nguyen and Weaver","2986 Cruz Fords Alley","West Terre Haute","VIGO","IN","66707","1999-09-25",0,"Agricultural engineer","Active","760-413-8962x9275","658-52-6725","L20.89 Other atopic dermatitis","AB-","138.159.154.4"
"jezsrv58a9cll5ha","F","Mrs.","Jessica","George","jgeorge@cookllc.com","Cook LLC","3263 Thomas Plaza Drive","Gregory","LIVINGSTON","MI","35588","2009-07-27",0,"Engineer land","DNC","730-405-6187x3048","957-61-7656","T37.2X5A Adverse effect of antimalarials and drugs acting on other blood protozoa  initial encounter","A-","10.88.155.186"
"98qgrl3fn9q505z8","F","Mrs.","Mary","Matthews","computer_mary@wyattparker.biz","Wyatt-Parker","6026 Kenneth Court Circle","Naugatuck","NEW HAVEN","CT","71614","1991-11-20",0,"Music therapist","DNC","150.223.1091","988-3-2675","L50.6 Contact urticaria","B+","192.168.254.196"
"4ncweujnq4vwrm7j","F","Miss","Melissa","Fukuda","mfukuda@simmonsperkinsandhernandez.com","Simmons Perkins and Hernandez","3916 Wise Loaf Street","Marion","OSCEOLA","MI","93930","2015-02-26",0,"Teacher English as a foreign language","Active","(128)662-3605","774-7-4057","T36.0X5A Adverse effect of penicillins  initial encounter","B-","192.168.79.47"
"joljm79s8ozcsbbe","F","Dr.","Sherry","Gilmore","sgilmore@tuckerwilliamsandsnyder.com","Tucker Williams and Snyder","4822 Brady Manor St","Silver Spring","MONTGOMERY","MD","38414","2002-04-26",0,"Soil scientist","Active","6186055503","670-61-5663","T36.0X5S Adverse effect of penicillins  sequela","A+","10.157.137.149"
"zre4lad01wkvq7un","F","Dr.","Brittany","Ford","bford290@youngllc.biz","Young LLC","4455 Brown Summit Court","East Williamson","WAYNE","NY","22322-9938","1983-10-30",0,"Cabin crew","Active","(601)695-1947x7049","852-46-1770","T37.1X5S Adverse effect of anthelminthics  sequela","B+","10.231.185.135"
"svj6swyd3t79l6b6","M","Dr.","Paul","Price","paulprice@buchananhillandwatson.com","Buchanan Hill and Watson","5326 Brittany Falls St","Accord","ULSTER","NY","47285","1984-11-13",0,"IT consultant","Active","(694)739-5537","801-98-8790","T37.3X5D Adverse effect of other antiprotozoal drugs  subsequent encounter","O-","45.22.174.105"
"v9w4hu0vy6jp7d9v","F","Mrs.","Cassandra","Mcpherson","cmcpherson@allentranandmorales.com","Allen Tran and Morales","2350 Dennis Tunnel Court","Athens","SOMERSET","ME","51405","1994-08-18",0,"Local government officer","Active","(965)854-6630","768-60-8832","J45.31 Mild persistent asthma with (acute) exacerbation","O+","189.53.73.223"
"vxwsv0dhpjk8jb5f","F","Miss","Janet","Gallagher","jgallagher@chaseandsons.info","Chase and Sons","4498 Perez Crest Lane","Canaseraga","ALLEGANY","NY","19985","1964-03-27",0,"Clinical cytogeneticist","Active","696-718-0213","247-63-9059","T37.2X5A Adverse effect of antimalarials and drugs acting on other blood protozoa  initial encounter","B+","172.22.99.182"
"7ppwt9swvlr4y00t","F","Mrs.","Elizabeth","Kelly","wish_elizabeth@smithgardner.com","Smith-Gardner","2205 Brown Turnpike Circle","Gray","CUMBERLAND","ME","71973-7624","1994-10-23",0,"IT trainer","Remarket","001-331-440-7054x496","570-87-3122","J45.41 Moderate persistent asthma with (acute) exacerbation","B-","172.23.67.88"
"dtkx4z874yzq8hue","F","Mrs.","Danielle","Hall","daniellehall@hallpadillaanddalton.com","Hall Padilla and Dalton","4110 Michael Lakes Alley","Beattyville","LEE","KY","21087","2002-05-02",0,"Bonds trader","Active","(476)144-2066","995-91-4683","T36.6X5S Adverse effect of rifampicins  sequela","A+","10.21.166.100"
"a1tho42gbse9m8o9","F","Dr.","Stephanie","Pierce","stephaniepierce@gillespiecarey.com","Gillespie-Carey","3519 Johnson Station Route","Blaine","GRAINGER","TN","90401","2002-07-03",0,"Tourist information centre manager","Active","+1-393-023-4701x4469","273-46-1204","J45.50 Severe persistent asthma  uncomplicated","O+","192.168.184.30"
"95xhnm6nefklq4bl","M","Mr.","Robert","Moreno","rmoreno652@terryandsons.net","Terry and Sons","9590 Hall Hill Road","Birdsboro","BERKS","PA","19160","1965-08-12",0,"Fast food restaurant manager","Active","+1-175-524-4328x70711","799-29-5477","J45.909 Unspecified asthma  uncomplicated","O-","192.168.221.144"
"bgu0ocbacx3e3n0w","M","Mr.","Kenneth","Pham","kpham@robinsonschmidt.com","Robinson-Schmidt","8500 Saunders Gateway Drive","Hesston","HUNTINGDON","PA","02277","1981-03-13",0,"Insurance broker","Active","574-359-1933x652","458-16-8619","T36.5X5S Adverse effect of aminoglycosides  sequela","B-","172.23.190.192"
"zrsyv76aibd6zcxx","F","Dr.","Morgan","Harvey","believe_morgan@nelsonandsons.com","Nelson and Sons","7043 Mark Rue Road","Clearlake Park","LAKE","CA","78210","2001-05-27",0,"Information systems manager","Active","(326)631-8329","266-66-9981","T36.6X5S Adverse effect of rifampicins  sequela","O-","192.168.99.179"
"jhxh9aygst7jlfzr","F","Mrs.","Cynthia","Hays","manager_cynthia@moorepriceandbuchanan.biz","Moore Price and Buchanan","3628 Hoover Camp Lane","Wolf Lake","BECKER","MN","56021","2003-03-08",0,"Acupuncturist","Active","+1-949-232-4786x500","917-87-4651","T36.95XA Adverse effect of unspecified systemic antibiotic  initial encounter","A-","41.154.252.11"
"wo5c2xotwxws1f2t","F","Miss","Dawn","Jayasuriya","djayasuriya749@youngandsons.com","Young and Sons","151 Miller Orchard Place","Oakland","GARRETT","MD","11586","1995-08-13",0,"Journalist magazine","Active","176-586-1586x21097","243-62-7779","J45.31 Mild persistent asthma with (acute) exacerbation","AB-","192.168.172.226"
